year,month,quarter,state,state_pcode,lga,lga_pcode,primary_hazard,total_idps,mean_idps_per_record,num_records,total_males,total_females,latest_dtm_round,date
2021,7,3,Yobe,NGA036,Machina,NGA036011,Conflict,1355,677.5,2,0.0,0.0,38,2021-07-01
2021,7,3,Yobe,NGA036,Nangere,NGA036012,Conflict,1552,776.0,2,0.0,0.0,38,2021-07-01
2021,7,3,Yobe,NGA036,Nguru,NGA036013,Conflict,7113,3556.5,2,0.0,0.0,38,2021-07-01
2021,7,3,Yobe,NGA036,Potiskum,NGA036014,Conflict,9515,4757.5,2,0.0,0.0,38,2021-07-01
2021,7,3,Yobe,NGA036,Tarmua,NGA036015,Conflict,3649,1824.5,2,0.0,0.0,38,2021-07-01
2021,7,3,Yobe,NGA036,Yunusari,NGA036016,Conflict,2488,1244.0,2,0.0,0.0,38,2021-07-01
2021,7,3,Yobe,NGA036,Yusufari,NGA036017,Conflict,1890,945.0,2,0.0,0.0,38,2021-07-01
2021,7,3,Yobe,NGA036,Yusufari,NGA036017,Natural Disaster,101,101.0,1,0.0,0.0,38,2021-07-01
2021,10,4,Adamawa,NGA002,Demsa,NGA002001,Conflict,12131,12131.0,1,0.0,0.0,39,2021-10-01
2021,10,4,Adamawa,NGA002,Demsa,NGA002001,Natural Disaster,4776,4776.0,1,0.0,0.0,39,2021-10-01
2021,10,4,Adamawa,NGA002,Fufore,NGA002002,Conflict,8419,4209.5,2,0.0,0.0,39,2021-10-01
2021,10,4,Adamawa,NGA002,Ganye,NGA002003,Conflict,656,656.0,1,0.0,0.0,39,2021-10-01
2021,10,4,Adamawa,NGA002,Girei,NGA002005,Conflict,20211,10105.5,2,0.0,0.0,39,2021-10-01
2021,10,4,Adamawa,NGA002,Gombi,NGA002004,Conflict,3763,1881.5,2,0.0,0.0,39,2021-10-01
2021,10,4,Adamawa,NGA002,Guyuk,NGA002006,Conflict,5719,2859.5,2,0.0,0.0,39,2021-10-01
2021,10,4,Adamawa,NGA002,Hong,NGA002007,Conflict,4801,2400.5,2,0.0,0.0,39,2021-10-01
2021,10,4,Adamawa,NGA002,Jada,NGA002008,Conflict,474,158.0,3,0.0,0.0,39,2021-10-01
2021,10,4,Adamawa,NGA002,Lamurde,NGA002009,Conflict,4734,4734.0,1,0.0,0.0,39,2021-10-01
2021,10,4,Adamawa,NGA002,Madagali,NGA002010,Conflict,17938,17938.0,1,0.0,0.0,39,2021-10-01
2021,10,4,Adamawa,NGA002,Maiha,NGA002011,Conflict,16695,8347.5,2,0.0,0.0,39,2021-10-01
2021,10,4,Adamawa,NGA002,Mayo-Belwa,NGA002012,Conflict,1304,652.0,2,0.0,0.0,39,2021-10-01
2021,10,4,Adamawa,NGA002,Michika,NGA002013,Conflict,23861,11930.5,2,0.0,0.0,39,2021-10-01
2021,10,4,Adamawa,NGA002,Mubi North,NGA002014,Conflict,12894,6447.0,2,0.0,0.0,39,2021-10-01
2021,10,4,Adamawa,NGA002,Mubi South,NGA002015,Conflict,7026,3513.0,2,0.0,0.0,39,2021-10-01
2021,10,4,Adamawa,NGA002,Numan,NGA002016,Conflict,23135,23135.0,1,0.0,0.0,39,2021-10-01
2021,10,4,Adamawa,NGA002,Shelleng,NGA002017,Conflict,10734,10734.0,1,0.0,0.0,39,2021-10-01
2021,10,4,Adamawa,NGA002,Song,NGA002018,Conflict,2057,1028.5,2,0.0,0.0,39,2021-10-01
2021,10,4,Adamawa,NGA002,Song,NGA002018,Natural Disaster,677,677.0,1,0.0,0.0,39,2021-10-01
2021,10,4,Adamawa,NGA002,Toungo,NGA002019,Conflict,586,586.0,1,0.0,0.0,39,2021-10-01
2021,10,4,Adamawa,NGA002,Yola North,NGA002020,Conflict,9960,4980.0,2,0.0,0.0,39,2021-10-01
2021,10,4,Adamawa,NGA002,Yola South,NGA002021,Conflict,28702,14351.0,2,0.0,0.0,39,2021-10-01
2021,10,4,Bauchi,NGA005,Alkaleri,NGA005001,Conflict,580,193.33333333333334,3,0.0,0.0,39,2021-10-01
2021,10,4,Bauchi,NGA005,Bauchi,NGA005002,Conflict,11240,5620.0,2,0.0,0.0,39,2021-10-01
2021,10,4,Bauchi,NGA005,Bogoro,NGA005003,Conflict,1872,624.0,3,0.0,0.0,39,2021-10-01
2021,10,4,Bauchi,NGA005,Damban,NGA005004,Conflict,3204,1602.0,2,0.0,0.0,39,2021-10-01
2021,10,4,Bauchi,NGA005,Darazo,NGA005005,Conflict,1863,931.5,2,0.0,0.0,39,2021-10-01
2021,10,4,Bauchi,NGA005,Dass,NGA005006,Conflict,1265,316.25,4,0.0,0.0,39,2021-10-01
2021,10,4,Bauchi,NGA005,Gamawa,NGA005007,Conflict,2352,1176.0,2,0.0,0.0,39,2021-10-01
2021,10,4,Bauchi,NGA005,Ganjuwa,NGA005008,Conflict,854,213.5,4,0.0,0.0,39,2021-10-01
2021,10,4,Bauchi,NGA005,Giade,NGA005009,Conflict,1508,377.0,4,0.0,0.0,39,2021-10-01
2021,10,4,Bauchi,NGA005,Itas/Gadau,NGA005010,Conflict,2810,1405.0,2,0.0,0.0,39,2021-10-01
2021,10,4,Bauchi,NGA005,Jama'are,NGA005011,Conflict,2045,1022.5,2,0.0,0.0,39,2021-10-01
2021,10,4,Bauchi,NGA005,Katagum,NGA005012,Conflict,5070,1690.0,3,0.0,0.0,39,2021-10-01
2021,10,4,Bauchi,NGA005,Kirfi,NGA005013,Conflict,1047,349.0,3,0.0,0.0,39,2021-10-01
2021,10,4,Bauchi,NGA005,Misau,NGA005014,Conflict,2039,1019.5,2,0.0,0.0,39,2021-10-01
2021,10,4,Bauchi,NGA005,Ningi,NGA005015,Conflict,3578,1192.6666666666667,3,0.0,0.0,39,2021-10-01
2021,10,4,Bauchi,NGA005,Shira,NGA005016,Conflict,1485,495.0,3,0.0,0.0,39,2021-10-01
2021,10,4,Bauchi,NGA005,Tafawa-Balewa,NGA005017,Conflict,9585,1917.0,5,0.0,0.0,39,2021-10-01
2021,10,4,Bauchi,NGA005,Toro,NGA005018,Conflict,10252,10252.0,1,0.0,0.0,39,2021-10-01
2021,10,4,Bauchi,NGA005,Warji,NGA005019,Conflict,649,162.25,4,0.0,0.0,39,2021-10-01
2021,10,4,Bauchi,NGA005,Zaki,NGA005020,Conflict,2805,2805.0,1,0.0,0.0,39,2021-10-01
2021,10,4,Borno,NGA008,Askira/Uba,NGA008002,Conflict,10788,10788.0,1,0.0,0.0,39,2021-10-01
2021,10,4,Borno,NGA008,Bama,NGA008003,Conflict,104872,104872.0,1,0.0,0.0,39,2021-10-01
2021,10,4,Borno,NGA008,Bayo,NGA008004,Conflict,1068,534.0,2,0.0,0.0,39,2021-10-01
2021,10,4,Borno,NGA008,Biu,NGA008005,Conflict,42605,42605.0,1,0.0,0.0,39,2021-10-01
2021,10,4,Borno,NGA008,Chibok,NGA008006,Conflict,14588,14588.0,1,0.0,0.0,39,2021-10-01
2021,10,4,Borno,NGA008,Damboa,NGA008007,Conflict,105447,105447.0,1,0.0,0.0,39,2021-10-01
2021,10,4,Borno,NGA008,Dikwa,NGA008008,Conflict,77745,77745.0,1,0.0,0.0,39,2021-10-01
2021,10,4,Borno,NGA008,Gubio,NGA008009,Conflict,8163,8163.0,1,0.0,0.0,39,2021-10-01
2021,10,4,Borno,NGA008,Gwoza,NGA008011,Conflict,146252,146252.0,1,0.0,0.0,39,2021-10-01
2021,10,4,Borno,NGA008,Hawul,NGA008012,Conflict,21646,7215.333333333333,3,0.0,0.0,39,2021-10-01
2021,10,4,Borno,NGA008,Jere,NGA008013,Conflict,279700,279700.0,1,0.0,0.0,39,2021-10-01
2021,10,4,Borno,NGA008,Kaga,NGA008014,Conflict,22524,22524.0,1,0.0,0.0,39,2021-10-01
2021,10,4,Borno,NGA008,Kala/Balge,NGA008015,Conflict,37668,37668.0,1,0.0,0.0,39,2021-10-01
2021,10,4,Borno,NGA008,Konduga,NGA008016,Conflict,141429,141429.0,1,0.0,0.0,39,2021-10-01
2021,10,4,Borno,NGA008,Kwaya Kusar,NGA008018,Conflict,4835,2417.5,2,0.0,0.0,39,2021-10-01
2021,10,4,Borno,NGA008,Mafa,NGA008019,Conflict,27202,27202.0,1,0.0,0.0,39,2021-10-01
2021,10,4,Borno,NGA008,Magumeri,NGA008020,Conflict,35583,35583.0,1,0.0,0.0,39,2021-10-01
2021,10,4,Borno,NGA008,Maiduguri,NGA008021,Conflict,292817,292817.0,1,0.0,0.0,39,2021-10-01
2021,10,4,Borno,NGA008,Mobbar,NGA008023,Conflict,23767,23767.0,1,0.0,0.0,39,2021-10-01
2021,10,4,Borno,NGA008,Monguno,NGA008024,Conflict,145327,145327.0,1,0.0,0.0,39,2021-10-01
2021,10,4,Borno,NGA008,Ngala,NGA008025,Conflict,91775,91775.0,1,0.0,0.0,39,2021-10-01
2021,10,4,Borno,NGA008,Shani,NGA008027,Conflict,3227,1075.6666666666667,3,0.0,0.0,39,2021-10-01
2021,10,4,Gombe,NGA016,Akko,NGA016001,Conflict,9710,3236.6666666666665,3,0.0,0.0,39,2021-10-01
2021,10,4,Gombe,NGA016,Balanga,NGA016002,Conflict,4980,2490.0,2,0.0,0.0,39,2021-10-01
2021,10,4,Gombe,NGA016,Billiri,NGA016003,Conflict,877,438.5,2,0.0,0.0,39,2021-10-01
2021,10,4,Gombe,NGA016,Dukku,NGA016004,Conflict,1478,739.0,2,0.0,0.0,39,2021-10-01
2021,10,4,Gombe,NGA016,Funakaye,NGA016005,Conflict,5181,5181.0,1,0.0,0.0,39,2021-10-01
2021,10,4,Gombe,NGA016,Gombe,NGA016006,Conflict,8983,4491.5,2,0.0,0.0,39,2021-10-01
2021,10,4,Gombe,NGA016,Kaltungo,NGA016007,Conflict,5459,1819.6666666666667,3,0.0,0.0,39,2021-10-01
2021,10,4,Gombe,NGA016,Kwami,NGA016008,Conflict,2250,562.5,4,0.0,0.0,39,2021-10-01
2021,10,4,Gombe,NGA016,Nafada,NGA016009,Conflict,1626,542.0,3,0.0,0.0,39,2021-10-01
2021,10,4,Gombe,NGA016,Shomgom,NGA016010,Conflict,503,167.66666666666666,3,0.0,0.0,39,2021-10-01
2021,10,4,Gombe,NGA016,Yamaltu/Deba,NGA016011,Conflict,4121,2060.5,2,0.0,0.0,39,2021-10-01
2021,10,4,Taraba,NGA035,Ardo-Kola,NGA035001,Conflict,6581,3290.5,2,0.0,0.0,39,2021-10-01
2021,10,4,Taraba,NGA035,Bali,NGA035002,Conflict,5323,5323.0,1,0.0,0.0,39,2021-10-01
2021,10,4,Taraba,NGA035,Donga,NGA035003,Conflict,7509,7509.0,1,0.0,0.0,39,2021-10-01
2021,10,4,Taraba,NGA035,Gashaka,NGA035004,Conflict,851,283.6666666666667,3,0.0,0.0,39,2021-10-01
2021,10,4,Taraba,NGA035,Gassol,NGA035005,Conflict,19250,9625.0,2,0.0,0.0,39,2021-10-01
2021,10,4,Taraba,NGA035,Ibi,NGA035006,Conflict,2735,2735.0,1,0.0,0.0,39,2021-10-01
2021,10,4,Taraba,NGA035,Jalingo,NGA035007,Conflict,8162,4081.0,2,0.0,0.0,39,2021-10-01
2021,10,4,Taraba,NGA035,Karim-Lamido,NGA035008,Conflict,1344,672.0,2,0.0,0.0,39,2021-10-01
2021,10,4,Taraba,NGA035,Kurmi,NGA035009,Conflict,1112,1112.0,1,0.0,0.0,39,2021-10-01
2021,10,4,Taraba,NGA035,Lau,NGA035010,Conflict,1167,583.5,2,0.0,0.0,39,2021-10-01
2021,10,4,Taraba,NGA035,Sardauna,NGA035011,Conflict,935,935.0,1,0.0,0.0,39,2021-10-01
2021,10,4,Taraba,NGA035,Takum,NGA035012,Conflict,4800,4800.0,1,0.0,0.0,39,2021-10-01
2021,10,4,Taraba,NGA035,Ussa,NGA035013,Conflict,649,649.0,1,0.0,0.0,39,2021-10-01
2021,10,4,Taraba,NGA035,Wukari,NGA035014,Conflict,15138,15138.0,1,0.0,0.0,39,2021-10-01
2021,10,4,Taraba,NGA035,Yorro,NGA035015,Conflict,917,917.0,1,0.0,0.0,39,2021-10-01
2021,10,4,Taraba,NGA035,Zing,NGA035016,Conflict,458,458.0,1,0.0,0.0,39,2021-10-01
2021,10,4,Yobe,NGA036,Bade,NGA036001,Conflict,21679,21679.0,1,0.0,0.0,39,2021-10-01
2021,10,4,Yobe,NGA036,Bursari,NGA036002,Conflict,5025,2512.5,2,0.0,0.0,39,2021-10-01
2021,10,4,Yobe,NGA036,Damaturu,NGA036003,Conflict,30663,15331.5,2,0.0,0.0,39,2021-10-01
2021,10,4,Yobe,NGA036,Fika,NGA036004,Conflict,5350,2675.0,2,0.0,0.0,39,2021-10-01
2021,10,4,Yobe,NGA036,Fune,NGA036005,Conflict,4499,2249.5,2,0.0,0.0,39,2021-10-01
2021,10,4,Yobe,NGA036,Geidam,NGA036006,Conflict,10394,5197.0,2,0.0,0.0,39,2021-10-01
2021,10,4,Yobe,NGA036,Gujba,NGA036007,Conflict,41454,41454.0,1,0.0,0.0,39,2021-10-01
2021,10,4,Yobe,NGA036,Gulani,NGA036008,Conflict,2215,2215.0,1,0.0,0.0,39,2021-10-01
2021,10,4,Yobe,NGA036,Jakusko,NGA036009,Conflict,2180,1090.0,2,0.0,0.0,39,2021-10-01
2021,10,4,Yobe,NGA036,Karasuwa,NGA036010,Conflict,1186,1186.0,1,0.0,0.0,39,2021-10-01
2021,10,4,Yobe,NGA036,Machina,NGA036011,Conflict,1355,677.5,2,0.0,0.0,39,2021-10-01
2021,10,4,Yobe,NGA036,Nangere,NGA036012,Conflict,1599,799.5,2,0.0,0.0,39,2021-10-01
2021,10,4,Yobe,NGA036,Nguru,NGA036013,Conflict,6985,3492.5,2,0.0,0.0,39,2021-10-01
2021,10,4,Yobe,NGA036,Potiskum,NGA036014,Conflict,8884,4442.0,2,0.0,0.0,39,2021-10-01
2021,10,4,Yobe,NGA036,Tarmua,NGA036015,Conflict,3674,1837.0,2,0.0,0.0,39,2021-10-01
2021,10,4,Yobe,NGA036,Yunusari,NGA036016,Conflict,2662,1331.0,2,0.0,0.0,39,2021-10-01
2021,10,4,Yobe,NGA036,Yusufari,NGA036017,Conflict,2070,1035.0,2,0.0,0.0,39,2021-10-01
2021,12,4,Adamawa,NGA002,Demsa,NGA002001,Conflict,12096,12096.0,1,0.0,0.0,40,2021-12-01
2021,12,4,Adamawa,NGA002,Demsa,NGA002001,Natural Disaster,4746,4746.0,1,0.0,0.0,40,2021-12-01
2021,12,4,Adamawa,NGA002,Fufore,NGA002002,Conflict,8649,4324.5,2,0.0,0.0,40,2021-12-01
2021,12,4,Adamawa,NGA002,Ganye,NGA002003,Conflict,654,654.0,1,0.0,0.0,40,2021-12-01
2021,12,4,Adamawa,NGA002,Girei,NGA002005,Conflict,20324,10162.0,2,0.0,0.0,40,2021-12-01
2021,12,4,Adamawa,NGA002,Gombi,NGA002004,Conflict,4169,2084.5,2,0.0,0.0,40,2021-12-01
2021,12,4,Adamawa,NGA002,Guyuk,NGA002006,Conflict,5721,2860.5,2,0.0,0.0,40,2021-12-01
2021,12,4,Adamawa,NGA002,Hong,NGA002007,Conflict,5203,2601.5,2,0.0,0.0,40,2021-12-01
2021,12,4,Adamawa,NGA002,Jada,NGA002008,Conflict,474,158.0,3,0.0,0.0,40,2021-12-01
2021,12,4,Adamawa,NGA002,Lamurde,NGA002009,Conflict,4188,4188.0,1,0.0,0.0,40,2021-12-01
2021,12,4,Adamawa,NGA002,Madagali,NGA002010,Conflict,17858,17858.0,1,0.0,0.0,40,2021-12-01
2021,12,4,Adamawa,NGA002,Maiha,NGA002011,Conflict,16695,8347.5,2,0.0,0.0,40,2021-12-01
2021,12,4,Adamawa,NGA002,Mayo-Belwa,NGA002012,Conflict,1334,667.0,2,0.0,0.0,40,2021-12-01
2021,12,4,Adamawa,NGA002,Michika,NGA002013,Conflict,23842,11921.0,2,0.0,0.0,40,2021-12-01
2021,12,4,Adamawa,NGA002,Mubi North,NGA002014,Conflict,12953,6476.5,2,0.0,0.0,40,2021-12-01
2021,12,4,Adamawa,NGA002,Mubi South,NGA002015,Conflict,7162,3581.0,2,0.0,0.0,40,2021-12-01
2021,12,4,Adamawa,NGA002,Numan,NGA002016,Conflict,22946,22946.0,1,0.0,0.0,40,2021-12-01
2021,12,4,Adamawa,NGA002,Shelleng,NGA002017,Conflict,10854,10854.0,1,0.0,0.0,40,2021-12-01
2021,12,4,Adamawa,NGA002,Song,NGA002018,Conflict,1997,998.5,2,0.0,0.0,40,2021-12-01
2021,12,4,Adamawa,NGA002,Song,NGA002018,Natural Disaster,677,677.0,1,0.0,0.0,40,2021-12-01
2021,12,4,Adamawa,NGA002,Toungo,NGA002019,Conflict,586,586.0,1,0.0,0.0,40,2021-12-01
2021,12,4,Adamawa,NGA002,Yola North,NGA002020,Conflict,9902,4951.0,2,0.0,0.0,40,2021-12-01
2021,12,4,Adamawa,NGA002,Yola South,NGA002021,Conflict,28722,14361.0,2,0.0,0.0,40,2021-12-01
2021,12,4,Bauchi,NGA005,Alkaleri,NGA005001,Conflict,587,195.66666666666666,3,0.0,0.0,40,2021-12-01
2021,12,4,Bauchi,NGA005,Bauchi,NGA005002,Conflict,11242,5621.0,2,0.0,0.0,40,2021-12-01
2021,12,4,Bauchi,NGA005,Bogoro,NGA005003,Conflict,1872,624.0,3,0.0,0.0,40,2021-12-01
2021,12,4,Bauchi,NGA005,Damban,NGA005004,Conflict,3227,1613.5,2,0.0,0.0,40,2021-12-01
2021,12,4,Bauchi,NGA005,Darazo,NGA005005,Conflict,1872,936.0,2,0.0,0.0,40,2021-12-01
2021,12,4,Bauchi,NGA005,Dass,NGA005006,Conflict,1268,317.0,4,0.0,0.0,40,2021-12-01
2021,12,4,Bauchi,NGA005,Gamawa,NGA005007,Conflict,2332,1166.0,2,0.0,0.0,40,2021-12-01
2021,12,4,Bauchi,NGA005,Ganjuwa,NGA005008,Conflict,856,214.0,4,0.0,0.0,40,2021-12-01
2021,12,4,Bauchi,NGA005,Giade,NGA005009,Conflict,1508,377.0,4,0.0,0.0,40,2021-12-01
2021,12,4,Bauchi,NGA005,Itas/Gadau,NGA005010,Conflict,2810,1405.0,2,0.0,0.0,40,2021-12-01
2021,12,4,Bauchi,NGA005,Jama'are,NGA005011,Conflict,2048,1024.0,2,0.0,0.0,40,2021-12-01
2021,12,4,Bauchi,NGA005,Katagum,NGA005012,Conflict,5069,1689.6666666666667,3,0.0,0.0,40,2021-12-01
2021,12,4,Bauchi,NGA005,Kirfi,NGA005013,Conflict,1056,352.0,3,0.0,0.0,40,2021-12-01
2021,12,4,Bauchi,NGA005,Misau,NGA005014,Conflict,2037,1018.5,2,0.0,0.0,40,2021-12-01
2021,12,4,Bauchi,NGA005,Ningi,NGA005015,Conflict,3563,1187.6666666666667,3,0.0,0.0,40,2021-12-01
2021,12,4,Bauchi,NGA005,Shira,NGA005016,Conflict,1422,474.0,3,0.0,0.0,40,2021-12-01
2021,12,4,Bauchi,NGA005,Tafawa-Balewa,NGA005017,Conflict,9585,1917.0,5,0.0,0.0,40,2021-12-01
2021,12,4,Bauchi,NGA005,Toro,NGA005018,Conflict,10251,10251.0,1,0.0,0.0,40,2021-12-01
2021,12,4,Bauchi,NGA005,Warji,NGA005019,Conflict,650,162.5,4,0.0,0.0,40,2021-12-01
2021,12,4,Bauchi,NGA005,Zaki,NGA005020,Conflict,2765,2765.0,1,0.0,0.0,40,2021-12-01
2021,12,4,Borno,NGA008,Askira/Uba,NGA008002,Conflict,10717,10717.0,1,0.0,0.0,40,2021-12-01
2021,12,4,Borno,NGA008,Bama,NGA008003,Conflict,108033,108033.0,1,0.0,0.0,40,2021-12-01
2021,12,4,Borno,NGA008,Bayo,NGA008004,Conflict,1076,538.0,2,0.0,0.0,40,2021-12-01
2021,12,4,Borno,NGA008,Biu,NGA008005,Conflict,42232,42232.0,1,0.0,0.0,40,2021-12-01
2021,12,4,Borno,NGA008,Chibok,NGA008006,Conflict,14585,14585.0,1,0.0,0.0,40,2021-12-01
2021,12,4,Borno,NGA008,Damboa,NGA008007,Conflict,105687,105687.0,1,0.0,0.0,40,2021-12-01
2021,12,4,Borno,NGA008,Dikwa,NGA008008,Conflict,79143,79143.0,1,0.0,0.0,40,2021-12-01
2021,12,4,Borno,NGA008,Gubio,NGA008009,Conflict,8213,8213.0,1,0.0,0.0,40,2021-12-01
2021,12,4,Borno,NGA008,Gwoza,NGA008011,Conflict,145416,145416.0,1,0.0,0.0,40,2021-12-01
2021,12,4,Borno,NGA008,Hawul,NGA008012,Conflict,21646,7215.333333333333,3,0.0,0.0,40,2021-12-01
2021,12,4,Borno,NGA008,Jere,NGA008013,Conflict,273779,273779.0,1,0.0,0.0,40,2021-12-01
2021,12,4,Borno,NGA008,Kaga,NGA008014,Conflict,21359,21359.0,1,0.0,0.0,40,2021-12-01
2021,12,4,Borno,NGA008,Kala/Balge,NGA008015,Conflict,37668,37668.0,1,0.0,0.0,40,2021-12-01
2021,12,4,Borno,NGA008,Konduga,NGA008016,Conflict,142997,142997.0,1,0.0,0.0,40,2021-12-01
2021,12,4,Borno,NGA008,Kwaya Kusar,NGA008018,Conflict,4942,2471.0,2,0.0,0.0,40,2021-12-01
2021,12,4,Borno,NGA008,Mafa,NGA008019,Conflict,39096,39096.0,1,0.0,0.0,40,2021-12-01
2021,12,4,Borno,NGA008,Magumeri,NGA008020,Conflict,35993,35993.0,1,0.0,0.0,40,2021-12-01
2021,12,4,Borno,NGA008,Maiduguri,NGA008021,Conflict,249605,249605.0,1,0.0,0.0,40,2021-12-01
2021,12,4,Borno,NGA008,Mobbar,NGA008023,Conflict,24741,24741.0,1,0.0,0.0,40,2021-12-01
2021,12,4,Borno,NGA008,Monguno,NGA008024,Conflict,150184,150184.0,1,0.0,0.0,40,2021-12-01
2021,12,4,Borno,NGA008,Ngala,NGA008025,Conflict,92638,92638.0,1,0.0,0.0,40,2021-12-01
2021,12,4,Borno,NGA008,Shani,NGA008027,Conflict,3269,1089.6666666666667,3,0.0,0.0,40,2021-12-01
2021,12,4,Gombe,NGA016,Akko,NGA016001,Conflict,9832,3277.3333333333335,3,0.0,0.0,40,2021-12-01
2021,12,4,Gombe,NGA016,Balanga,NGA016002,Conflict,4982,2491.0,2,0.0,0.0,40,2021-12-01
2021,12,4,Gombe,NGA016,Billiri,NGA016003,Conflict,877,438.5,2,0.0,0.0,40,2021-12-01
2021,12,4,Gombe,NGA016,Dukku,NGA016004,Conflict,1479,739.5,2,0.0,0.0,40,2021-12-01
2021,12,4,Gombe,NGA016,Funakaye,NGA016005,Conflict,5197,5197.0,1,0.0,0.0,40,2021-12-01
2021,12,4,Gombe,NGA016,Gombe,NGA016006,Conflict,8996,4498.0,2,0.0,0.0,40,2021-12-01
2021,12,4,Gombe,NGA016,Kaltungo,NGA016007,Conflict,5381,1793.6666666666667,3,0.0,0.0,40,2021-12-01
2021,12,4,Gombe,NGA016,Kwami,NGA016008,Conflict,2255,563.75,4,0.0,0.0,40,2021-12-01
2021,12,4,Gombe,NGA016,Nafada,NGA016009,Conflict,1626,542.0,3,0.0,0.0,40,2021-12-01
2021,12,4,Gombe,NGA016,Shomgom,NGA016010,Conflict,498,166.0,3,0.0,0.0,40,2021-12-01
2021,12,4,Gombe,NGA016,Yamaltu/Deba,NGA016011,Conflict,4123,2061.5,2,0.0,0.0,40,2021-12-01
2021,12,4,Taraba,NGA035,Ardo-Kola,NGA035001,Conflict,6835,3417.5,2,0.0,0.0,40,2021-12-01
2021,12,4,Taraba,NGA035,Bali,NGA035002,Conflict,5337,5337.0,1,0.0,0.0,40,2021-12-01
2021,12,4,Taraba,NGA035,Donga,NGA035003,Conflict,6812,6812.0,1,0.0,0.0,40,2021-12-01
2021,12,4,Taraba,NGA035,Gashaka,NGA035004,Conflict,810,270.0,3,0.0,0.0,40,2021-12-01
2021,12,4,Taraba,NGA035,Gassol,NGA035005,Conflict,19286,9643.0,2,0.0,0.0,40,2021-12-01
2021,12,4,Taraba,NGA035,Ibi,NGA035006,Conflict,2740,2740.0,1,0.0,0.0,40,2021-12-01
2021,12,4,Taraba,NGA035,Jalingo,NGA035007,Conflict,8147,4073.5,2,0.0,0.0,40,2021-12-01
2021,12,4,Taraba,NGA035,Karim-Lamido,NGA035008,Conflict,1397,698.5,2,0.0,0.0,40,2021-12-01
2021,12,4,Taraba,NGA035,Kurmi,NGA035009,Conflict,1112,1112.0,1,0.0,0.0,40,2021-12-01
2021,12,4,Taraba,NGA035,Lau,NGA035010,Conflict,1341,670.5,2,0.0,0.0,40,2021-12-01
2021,12,4,Taraba,NGA035,Sardauna,NGA035011,Conflict,651,651.0,1,0.0,0.0,40,2021-12-01
2021,12,4,Taraba,NGA035,Takum,NGA035012,Conflict,3113,3113.0,1,0.0,0.0,40,2021-12-01
2021,12,4,Taraba,NGA035,Ussa,NGA035013,Conflict,439,439.0,1,0.0,0.0,40,2021-12-01
2021,12,4,Taraba,NGA035,Wukari,NGA035014,Conflict,14810,14810.0,1,0.0,0.0,40,2021-12-01
2021,12,4,Taraba,NGA035,Yorro,NGA035015,Conflict,917,917.0,1,0.0,0.0,40,2021-12-01
2021,12,4,Taraba,NGA035,Zing,NGA035016,Conflict,458,458.0,1,0.0,0.0,40,2021-12-01
2021,12,4,Yobe,NGA036,Bade,NGA036001,Conflict,21565,21565.0,1,0.0,0.0,40,2021-12-01
2021,12,4,Yobe,NGA036,Bursari,NGA036002,Conflict,4955,2477.5,2,0.0,0.0,40,2021-12-01
2021,12,4,Yobe,NGA036,Damaturu,NGA036003,Conflict,30306,15153.0,2,0.0,0.0,40,2021-12-01
2021,12,4,Yobe,NGA036,Fika,NGA036004,Conflict,5351,2675.5,2,0.0,0.0,40,2021-12-01
2021,12,4,Yobe,NGA036,Fune,NGA036005,Conflict,4006,2003.0,2,0.0,0.0,40,2021-12-01
2021,12,4,Yobe,NGA036,Geidam,NGA036006,Conflict,10394,5197.0,2,0.0,0.0,40,2021-12-01
2021,12,4,Yobe,NGA036,Gujba,NGA036007,Conflict,41559,41559.0,1,0.0,0.0,40,2021-12-01
2021,12,4,Yobe,NGA036,Gulani,NGA036008,Conflict,2340,2340.0,1,0.0,0.0,40,2021-12-01
2021,12,4,Yobe,NGA036,Jakusko,NGA036009,Conflict,2190,1095.0,2,0.0,0.0,40,2021-12-01
2021,12,4,Yobe,NGA036,Karasuwa,NGA036010,Conflict,1152,1152.0,1,0.0,0.0,40,2021-12-01
2021,12,4,Yobe,NGA036,Machina,NGA036011,Conflict,1358,679.0,2,0.0,0.0,40,2021-12-01
2021,12,4,Yobe,NGA036,Nangere,NGA036012,Conflict,1615,807.5,2,0.0,0.0,40,2021-12-01
2021,12,4,Yobe,NGA036,Nguru,NGA036013,Conflict,6911,3455.5,2,0.0,0.0,40,2021-12-01
2021,12,4,Yobe,NGA036,Potiskum,NGA036014,Conflict,8884,4442.0,2,0.0,0.0,40,2021-12-01
2021,12,4,Yobe,NGA036,Tarmua,NGA036015,Conflict,3768,1884.0,2,0.0,0.0,40,2021-12-01
2021,12,4,Yobe,NGA036,Yunusari,NGA036016,Conflict,2986,1493.0,2,0.0,0.0,40,2021-12-01
2021,12,4,Yobe,NGA036,Yusufari,NGA036017,Conflict,2070,1035.0,2,0.0,0.0,40,2021-12-01
2022,3,1,Adamawa,NGA002,Demsa,NGA002001,Conflict,16926,16926.0,1,8411.0,8515.0,41,2022-03-01
2022,3,1,Adamawa,NGA002,Fufore,NGA002002,Conflict,8648,2882.6666666666665,3,3915.0,4733.0,41,2022-03-01
2022,3,1,Adamawa,NGA002,Ganye,NGA002003,Conflict,642,321.0,2,306.0,336.0,41,2022-03-01
